"cell_id","lat","long","proportion_cover","cell_category_all","pcoldq","pwarmq","amt","ts","arid","th","clay"
1423,-29.18333351,126.21666679,1,"land",-0.464213989749377,-0.818779576815249,-0.204048321873605,0.683413386369356,-0.752444169996433,-0.371904104212646,-0.301672581287575
1424,-29.18333351,127.05000013,1,"land",-0.494179692936162,-0.847318860567373,-0.254034439439541,0.705757917426082,-0.755755122139997,-0.368161691655522,-0.620037493577175
1425,-29.18333351,127.88333347,1,"land",-0.511587172325473,-0.872020204718092,-0.330444141914625,0.686061079698306,-0.755945753605234,-0.488551668224367,-1.13712647328099
1426,-29.18333351,128.71666681,1,"land",-0.50607107997485,-0.889920276263231,-0.383033628152192,0.607347175692004,-0.753267634974137,-0.181165206749472,-0.979572933694181
1427,-29.18333351,129.55000015,1,"land",-0.485051814871573,-0.897263746765142,-0.43662326846226,0.548245397645976,-0.749445928852003,-0.211075890280525,-0.763992525307053
1428,-29.18333351,130.38333349,1,"land",-0.454296841511968,-0.897648942229616,-0.370714734038872,0.565023734745499,-0.75344360811129,-0.472967367308078,-0.266221457453981
1429,-29.18333351,131.21666683,1,"land",-0.411752105851413,-0.877846413417535,-0.325542757365978,0.580716589675275,-0.750286705662875,-0.30850957326967,-0.589774903154898
1430,-29.18333351,132.05000017,1,"land",-0.371327061222431,-0.864555327084705,-0.258005824607822,0.692847934177655,-0.751032871292479,-0.555597616713542,-0.696100958776621
1431,-29.18333351,132.88333351,1,"land",-0.35558227430053,-0.87903885598029,-0.22195485733172,0.75641420260885,-0.754977169349491,-0.559183181262318,-0.118496136244417
1432,-29.18333351,133.71666685,1,"land",-0.355605209715284,-0.910856762716733,-0.168168693941759,0.832525472737,-0.765099376242966,-0.67233150845184,0.173806634744399
1433,-29.18333351,134.55000019,1,"land",-0.455741981145246,-0.871909611962618,-0.201358608965499,0.809248211048734,-0.774229282035258,-0.497029330329769,1.14673680794449
1434,-29.18333351,135.38333353,1,"land",-0.492712660406982,-0.881535643225183,-0.190404583381874,0.889379685377173,-0.803217708775154,-0.542414446222176,1.24624515178337
1435,-29.18333351,136.21666687,1,"land",-0.529641805717636,-1.01879298854922,-0.122291572670986,0.983523297120584,-0.824342354248569,-0.431526379232878,0.68302576133008
1436,-29.18333351,137.05000021,1,"land",-0.501794646791687,-0.976190942418888,0.00362710552159612,1.02069509105724,-0.81875760444856,-0.639821488215984,0.59242134681055
1437,-29.18333351,137.88333355,1,"land",-0.467330579008426,-0.848021237315417,0.00876908468750322,1.12070048675509,-0.793914593151004,-0.634373711279655,0.794613658153569
1438,-29.18333351,138.71666689,1,"land",-0.554430297731979,-0.891180102572414,-0.0834951285007218,1.24255971609047,-0.776727291721278,-0.449065965681553,1.36118234191854
1439,-29.18333351,139.55000023,1,"land",-0.502726012284096,-0.960870899716877,-0.0781013119784295,1.24644203837132,-0.767511192763846,-0.641644250127068,0.753497936626641
1440,-29.18333351,140.38333357,1,"land",-0.592209929922469,-0.853084062607581,-0.0520892113212318,1.31906570700762,-0.747768328037831,-0.607838155688437,0.210328575945609
1441,-29.18333351,141.21666691,1,"land",-0.471632178596688,-0.768942131200578,-0.111032194292745,1.250963754259,-0.71524305352157,-0.498732923184988,0.320076970855927
1442,-29.18333351,142.05000025,1,"land",-0.39843413601502,-0.686806266541804,-0.143854696601901,1.15314103835785,-0.644976482095496,-0.24683928024991,1.92133624493459
1443,-29.18333351,142.88333359,1,"land",-0.292015020877878,-0.679429067795458,-0.116402625917658,1.20907964295778,-0.607870013401972,-0.825281107928164,1.38418807198471
1444,-29.18333351,143.71666693,1,"land",-0.299740377479877,-0.63272274774534,-0.14650933216394,1.16026493752917,-0.54970920796974,-0.504875035320738,0.2218038632861
1445,-29.18333351,144.55000027,1,"land",-0.24761739561047,-0.548328472815816,-0.181330343779839,1.09601241366231,-0.497296553350582,-0.713483499642849,0.823832921629648
1446,-29.18333351,145.38333361,1,"land",-0.219992147247455,-0.534817486088468,-0.210980145108107,1.00624092042993,-0.434342968735704,-0.678164625923012,1.21434474314283
1447,-29.18333351,146.21666695,1,"land",-0.0738836304843808,-0.443842493629836,-0.215823067413307,0.934399934453999,-0.36360447600546,-0.794212886776861,1.08589134187262
1448,-29.18333351,147.05000029,1,"land",-0.0341341380717926,-0.296931717391033,-0.208414552039933,0.882094923966495,-0.293941586136,-0.858142358345179,2.08223916510426
1449,-29.18333351,147.88333363,1,"land",0.0373891605245315,-0.176094692660952,-0.2407207877685,0.828694518230067,-0.205624592126517,-0.8236482738291,2.00195701110689
1450,-29.18333351,148.71666697,1,"land",0.135157078917182,0.0199447268623249,-0.345166733652727,0.811599863785935,-0.0986821152318497,-0.842381484182308,2.15693910540137
1451,-29.18333351,149.55000031,1,"land",0.248670785049832,0.105905146513642,-0.456972176567746,0.709009857990248,-0.0335148119756341,-0.720133425942897,2.73358307225163
1452,-29.18333351,150.38333365,1,"land",0.414246298045627,0.338195421282153,-0.671868590447727,0.497047047270096,0.200384450959786,0.587563779775385,2.0182365768571
1453,-29.18333351,151.21666699,1,"land",0.539452562021424,0.580326487242026,-1.07038816534987,0.17731915282999,0.411877370566143,1.96981880890565,0.552650823238343
1454,-29.18333351,152.05000033,1,"land",0.615686210997682,1.07882247175761,-1.54628364372744,-0.256278254427069,1.23811238797744,3.17144434660861,-0.271812747356867
1455,-29.18333351,152.88333367,1,"land",0.701604276302727,1.51111391328279,-0.634503122113208,-0.730026561210357,1.53878855205296,0.935320206804534,0.142626387873836
1456,-29.18333351,153.71666701,0.17,"land",2.04045085582384,1.88442190528878,-0.506971785420631,-1.04727911472082,2.63375372833336,-0.112659965376377,0.49756542952975
1457,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1458,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1459,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1460,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1461,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1462,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1463,-30.01666685,114.55000003,0,"ocean",2.2250247319778,-0.999959170803564,-0.449728254895153,-0.725909479190851,-0.0700971676649928,-0.871133361068717,-1.82037159632731
1464,-30.01666685,115.38333337,0.98,"land",2.09587282605072,-0.980119276625074,-0.539231701064006,0.014725053486024,-0.026785376682484,0.828613822185486,-1.51194942401973
1465,-30.01666685,116.21666671,1,"land",1.01128775408448,-0.965363569768473,-0.553745627563961,0.512167647174724,-0.347579428102535,-0.380248936086825,-0.937313348822726
1466,-30.01666685,117.05000005,1,"land",0.586620118179061,-0.953086319062019,-0.507019454634518,0.689931686521942,-0.475154096527108,-0.499448005655712,-0.675474502866381
1467,-30.01666685,117.88333339,1,"land",0.394643774362087,-0.942926358293742,-0.550600358866536,0.810842865012511,-0.512434086153087,-0.160495473687641,-0.722016746310046
